"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 09/11/2026. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 4,694 Crashes containing 9,772 Units and 11,008 Persons"

"Filters Applied to current Query:"
"Crash Year Is In  2016 or 2017 or 2018 or 2019 or 2020 or 2021 or 2022 or 2023 or 2024 or 2025 or 2026"
""
"Person Injury Severity Is In K - FATAL INJURY or A - SUSPECTED SERIOUS INJURY"
"Person Type Is Equal To 3 - PEDALCYCLIST"


"Crash ID","At Intersection Flag","City","Crash Date","Crash Death Count","Crash Severity","Crash Year","Fatal Crash Flag","Intersecting Street Name","Intersecting Street Number","Intersection Related","Latitude","Longitude","Speed Limit","Street Name","Street Number","Contributing Factor 1","Contributing Factor 2","Contributing Factor 3","Driver Alcohol Result","Driver Drug Test Result","Possible Contributing Factor 1","Possible Contributing Factor 2","Unit Death Count","Unit Description","Vehicle Hit and Run Flag","Person Age","Person Death Count","Person Ethnicity","Person Gender","Person Helmet","Person Injury Severity","Person Number","Person Type"
"14889145","true","ABILENE","2016-01-29","1","K - FATAL INJURY","2016","1","GRAPE ST","NO DATA","INTERSECTION","32.46802444","-99.73986185","35","GRAPE ST","1599","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","No Data","No Data","No Data","No Data","1","3 - PEDALCYCLIST","No Data","60","1","H - HISPANIC","1 - MALE","1 - NOT WORN","K - FATAL INJURY","1","3 - PEDALCYCLIST"
"14909869","false","HOUSTON","2016-01-29","1","K - FATAL INJURY","2016","1","N/A","NO DATA","NON INTERSECTION","30.07304526","-95.17703829","30","BROADLEAF ST","4396","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","38","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"14909869","false","HOUSTON","2016-01-29","1","K - FATAL INJURY","2016","1","N/A","NO DATA","NON INTERSECTION","30.07304526","-95.17703829","30","BROADLEAF ST","4396","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","38","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","2","2 - PASSENGER/OCCUPANT"
"14909869","false","HOUSTON","2016-01-29","1","K - FATAL INJURY","2016","1","N/A","NO DATA","NON INTERSECTION","30.07304526","-95.17703829","30","BROADLEAF ST","4396","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","10","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","3","2 - PASSENGER/OCCUPANT"
"14909869","false","HOUSTON","2016-01-29","1","K - FATAL INJURY","2016","1","N/A","NO DATA","NON INTERSECTION","30.07304526","-95.17703829","30","BROADLEAF ST","4396","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","8","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","4","2 - PASSENGER/OCCUPANT"
"14909869","false","HOUSTON","2016-01-29","1","K - FATAL INJURY","2016","1","N/A","NO DATA","NON INTERSECTION","30.07304526","-95.17703829","30","BROADLEAF ST","4396","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","No Data","No Data","No Data","No Data","1","3 - PEDALCYCLIST","No Data","3","1","W - WHITE","1 - MALE","1 - NOT WORN","K - FATAL INJURY","1","3 - PEDALCYCLIST"
"14891322","false","HOUSTON","2016-01-30","1","K - FATAL INJURY","2016","1","N/A","NO DATA","NON INTERSECTION","30.01755271","-95.11744945","55","FM1960","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","58","0","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"14891322","false","HOUSTON","2016-01-30","1","K - FATAL INJURY","2016","1","N/A","NO DATA","NON INTERSECTION","30.01755271","-95.11744945","55","FM1960","NO DATA","65 - TURNED IMPROPERLY - WRONG LANE","68 - INTOXICATED - DRUG","No Data","No Data","No Data","45 - HAD BEEN DRINKING","No Data","1","3 - PEDALCYCLIST","No Data","50","1","B - BLACK","1 - MALE","1 - NOT WORN","K - FATAL INJURY","1","3 - PEDALCYCLIST"
"14895737","true","DEL RIO","2016-02-03","0","A - SUSPECTED SERIOUS INJURY","2016","0","FARLEY LN","NO DATA","INTERSECTION","29.34974531","-100.91764468","45","SS0239","NO DATA","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","70","0","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"14895737","true","DEL RIO","2016-02-03","0","A - SUSPECTED SERIOUS INJURY","2016","0","FARLEY LN","NO DATA","INTERSECTION","29.34974531","-100.91764468","45","SS0239","NO DATA","No Data","No Data","No Data","No Data","No Data","21 - DROVE WITHOUT HEADLIGHTS","No Data","0","3 - PEDALCYCLIST","No Data","49","0","H - HISPANIC","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"14896709","false","AUSTIN","2016-02-03","0","A - SUSPECTED SERIOUS INJURY","2016","0","AMHERST DR","NO DATA","INTERSECTION RELATED","30.41320475","-97.72100246","35","ETON LN","3700","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","20 - DRIVER INATTENTION","No Data","0","1 - MOTOR VEHICLE","No","32","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"14896709","false","AUSTIN","2016-02-03","0","A - SUSPECTED SERIOUS INJURY","2016","0","AMHERST DR","NO DATA","INTERSECTION RELATED","30.41320475","-97.72100246","35","ETON LN","3700","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","20 - DRIVER INATTENTION","No Data","0","1 - MOTOR VEHICLE","No","11","0","No Data","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","2","2 - PASSENGER/OCCUPANT"
"14896709","false","AUSTIN","2016-02-03","0","A - SUSPECTED SERIOUS INJURY","2016","0","AMHERST DR","NO DATA","INTERSECTION RELATED","30.41320475","-97.72100246","35","ETON LN","3700","No Data","No Data","No Data","No Data","No Data","20 - DRIVER INATTENTION","No Data","0","3 - PEDALCYCLIST","No Data","13","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"14902892","false","DEL RIO","2016-02-06","0","A - SUSPECTED SERIOUS INJURY","2016","0","N/A","NO DATA","DRIVEWAY ACCESS","29.37083302","-100.88895155","35","BEDELL AVE","381","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","27","0","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"14902892","false","DEL RIO","2016-02-06","0","A - SUSPECTED SERIOUS INJURY","2016","0","N/A","NO DATA","DRIVEWAY ACCESS","29.37083302","-100.88895155","35","BEDELL AVE","381","34 - FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","67 - INTOXICATED - ALCOHOL","4 - CHANGED LANE WHEN UNSAFE","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","63","0","H - HISPANIC","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"14905062","false","CONROE","2016-02-08","0","A - SUSPECTED SERIOUS INJURY","2016","0","N/A","NO DATA","DRIVEWAY ACCESS","30.34115891","-95.46127635","30","JILL AVE","421","3 - BACKED WITHOUT SAFETY","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","38","0","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"14905062","false","CONROE","2016-02-08","0","A - SUSPECTED SERIOUS INJURY","2016","0","N/A","NO DATA","DRIVEWAY ACCESS","30.34115891","-95.46127635","30","JILL AVE","421","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","3","0","H - HISPANIC","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"14911679","true","BRYAN","2016-02-08","0","A - SUSPECTED SERIOUS INJURY","2016","0","N PARKER AVE","NO DATA","INTERSECTION","30.68384465","-96.37375279","30","W 15TH ST","298","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","33","0","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"14911679","true","BRYAN","2016-02-08","0","A - SUSPECTED SERIOUS INJURY","2016","0","N PARKER AVE","NO DATA","INTERSECTION","30.68384465","-96.37375279","30","W 15TH ST","298","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","34","0","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","2","2 - PASSENGER/OCCUPANT"
"14911679","true","BRYAN","2016-02-08","0","A - SUSPECTED SERIOUS INJURY","2016","0","N PARKER AVE","NO DATA","INTERSECTION","30.68384465","-96.37375279","30","W 15TH ST","298","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","5","0","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","3","2 - PASSENGER/OCCUPANT"
"14911679","true","BRYAN","2016-02-08","0","A - SUSPECTED SERIOUS INJURY","2016","0","N PARKER AVE","NO DATA","INTERSECTION","30.68384465","-96.37375279","30","W 15TH ST","298","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","0","0","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","4","2 - PASSENGER/OCCUPANT"
"14911679","true","BRYAN","2016-02-08","0","A - SUSPECTED SERIOUS INJURY","2016","0","N PARKER AVE","NO DATA","INTERSECTION","30.68384465","-96.37375279","30","W 15TH ST","298","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","1","0","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","5","2 - PASSENGER/OCCUPANT"
"14911679","true","BRYAN","2016-02-08","0","A - SUSPECTED SERIOUS INJURY","2016","0","N PARKER AVE","NO DATA","INTERSECTION","30.68384465","-96.37375279","30","W 15TH ST","298","39 - FAILED TO YIELD RIGHT OF WAY - YIELD SIGN","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","55","0","H - HISPANIC","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"14918747","false","MCKINNEY","2016-02-09","0","A - SUSPECTED SERIOUS INJURY","2016","0","N/A","NO DATA","NON INTERSECTION","33.20355417","-96.71744351","40","VIRGINIA PKWY","NO DATA","20 - DRIVER INATTENTION","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","45","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"14918747","false","MCKINNEY","2016-02-09","0","A - SUSPECTED SERIOUS INJURY","2016","0","N/A","NO DATA","NON INTERSECTION","33.20355417","-96.71744351","40","VIRGINIA PKWY","NO DATA","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","35","0","A - ASIAN","1 - MALE","4 - WORN, UNK DAMAGE","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"14914123","true","IRVING","2016-02-11","0","A - SUSPECTED SERIOUS INJURY","2016","0","LAS BRISAS DR","NO DATA","INTERSECTION","32.86644425","-96.98404252","35","W WALNUT HILL LN","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","65","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"14914123","true","IRVING","2016-02-11","0","A - SUSPECTED SERIOUS INJURY","2016","0","LAS BRISAS DR","NO DATA","INTERSECTION","32.86644425","-96.98404252","35","W WALNUT HILL LN","NO DATA","33 - FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","17","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"14917566","true","AUSTIN","2016-02-11","0","A - SUSPECTED SERIOUS INJURY","2016","0","FAR WEST BLVD","NO DATA","INTERSECTION RELATED","30.35967476","-97.76665245","35","MESA DR","7101","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","72","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"14917566","true","AUSTIN","2016-02-11","0","A - SUSPECTED SERIOUS INJURY","2016","0","FAR WEST BLVD","NO DATA","INTERSECTION RELATED","30.35967476","-97.76665245","35","MESA DR","7101","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","11","0","W - WHITE","1 - MALE","3 - WORN, NOT DAMAGED","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"14916512","false","HALTOM CITY","2016-02-13","0","A - SUSPECTED SERIOUS INJURY","2016","0","N/A","NO DATA","NON INTERSECTION","32.80549993","-97.25382444","40","SH0183","6150","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","59 - PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","20 - DRIVER INATTENTION","0","1 - MOTOR VEHICLE","No","37","0","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"14916512","false","HALTOM CITY","2016-02-13","0","A - SUSPECTED SERIOUS INJURY","2016","0","N/A","NO DATA","NON INTERSECTION","32.80549993","-97.25382444","40","SH0183","6150","No Data","No Data","No Data","No Data","No Data","67 - INTOXICATED - ALCOHOL","No Data","0","3 - PEDALCYCLIST","No Data","53","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"14918873","true","COLLEGE STATION","2016-02-13","0","A - SUSPECTED SERIOUS INJURY","2016","0","BARRON RD","NO DATA","INTERSECTION","30.57226621","-96.27401353","55","SH0006","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","74","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","A - SUSPECTED SERIOUS INJURY","1","1 - DRIVER"
"14918873","true","COLLEGE STATION","2016-02-13","0","A - SUSPECTED SERIOUS INJURY","2016","0","BARRON RD","NO DATA","INTERSECTION","30.57226621","-96.27401353","55","SH0006","NO DATA","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","60","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"14923532","false","HOUSTON","2016-02-14","0","A - SUSPECTED SERIOUS INJURY","2016","0","N/A","NO DATA","NON INTERSECTION","No Data","No Data","-1","ALLEN PKWY","NO DATA","59 - PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","43","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"14923532","false","HOUSTON","2016-02-14","0","A - SUSPECTED SERIOUS INJURY","2016","0","N/A","NO DATA","NON INTERSECTION","No Data","No Data","-1","ALLEN PKWY","NO DATA","59 - PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","48","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","2","2 - PASSENGER/OCCUPANT"
"14923532","false","HOUSTON","2016-02-14","0","A - SUSPECTED SERIOUS INJURY","2016","0","N/A","NO DATA","NON INTERSECTION","No Data","No Data","-1","ALLEN PKWY","NO DATA","59 - PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","47","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","3","2 - PASSENGER/OCCUPANT"
"14923532","false","HOUSTON","2016-02-14","0","A - SUSPECTED SERIOUS INJURY","2016","0","N/A","NO DATA","NON INTERSECTION","No Data","No Data","-1","ALLEN PKWY","NO DATA","59 - PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","48","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","4","2 - PASSENGER/OCCUPANT"
"14923532","false","HOUSTON","2016-02-14","0","A - SUSPECTED SERIOUS INJURY","2016","0","N/A","NO DATA","NON INTERSECTION","No Data","No Data","-1","ALLEN PKWY","NO DATA","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","16","0","W - WHITE","2 - FEMALE","99 - UNKNOWN IF WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"14916352","false","LONGVIEW","2016-02-15","0","A - SUSPECTED SERIOUS INJURY","2016","0","N/A","NO DATA","NON INTERSECTION","32.51014925","-94.79594068","35","FM1845","474","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","37","0","B - BLACK","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"14916352","false","LONGVIEW","2016-02-15","0","A - SUSPECTED SERIOUS INJURY","2016","0","N/A","NO DATA","NON INTERSECTION","32.51014925","-94.79594068","35","FM1845","474","34 - FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","12","0","B - BLACK","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"14920143","true","AUSTIN","2016-02-16","0","A - SUSPECTED SERIOUS INJURY","2016","0","E 6TH ST","NO DATA","INTERSECTION","30.26572778","-97.73462629","30","IH0035","NO DATA","37 - FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","24","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"14920143","true","AUSTIN","2016-02-16","0","A - SUSPECTED SERIOUS INJURY","2016","0","E 6TH ST","NO DATA","INTERSECTION","30.26572778","-97.73462629","30","IH0035","NO DATA","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","No Data","0","W - WHITE","2 - FEMALE","4 - WORN, UNK DAMAGE","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"14922475","true","WAXAHACHIE","2016-02-18","0","A - SUSPECTED SERIOUS INJURY","2016","0","US0287","NO DATA","INTERSECTION","32.41672381","-96.82298318","30","FM0813","2400","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","57","0","W - WHITE","1 - MALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY","1","5 - DRIVER OF MOTORCYCLE TYPE VEHICLE"
"14922475","true","WAXAHACHIE","2016-02-18","0","A - SUSPECTED SERIOUS INJURY","2016","0","US0287","NO DATA","INTERSECTION","32.41672381","-96.82298318","30","FM0813","2400","16 - DISREGARD STOP SIGN OR LIGHT","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","12","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"14986520","false","PEARLAND","2016-02-18","0","A - SUSPECTED SERIOUS INJURY","2016","0","N/A","NO DATA","DRIVEWAY ACCESS","29.55962234","-95.30496275","45","FM0518","5546","34 - FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","72","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"14986520","false","PEARLAND","2016-02-18","0","A - SUSPECTED SERIOUS INJURY","2016","0","N/A","NO DATA","DRIVEWAY ACCESS","29.55962234","-95.30496275","45","FM0518","5546","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","67","0","H - HISPANIC","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"14926310","false","BEAUMONT","2016-02-20","0","A - SUSPECTED SERIOUS INJURY","2016","0","N/A","NO DATA","NON INTERSECTION","30.0847041","-94.19534842","30","MANION DR","9175","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","36 - FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","No Data","0","1 - MOTOR VEHICLE","Yes","No Data","0","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN","1","1 - DRIVER"
"14926310","false","BEAUMONT","2016-02-20","0","A - SUSPECTED SERIOUS INJURY","2016","0","N/A","NO DATA","NON INTERSECTION","30.0847041","-94.19534842","30","MANION DR","9175","No Data","No Data","No Data","No Data","No Data","45 - HAD BEEN DRINKING","No Data","0","3 - PEDALCYCLIST","No Data","36","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"14933262","false","OUTSIDE CITY LIMITS","2016-02-20","0","A - SUSPECTED SERIOUS INJURY","2016","0","N/A","NO DATA","NON INTERSECTION","29.59921412","-95.70870909","55","UA0090","NO DATA","23 - FAILED TO DRIVE IN SINGLE LANE","67 - INTOXICATED - ALCOHOL","No Data","1 - POSITIVE","99 - UNKNOWN","No Data","No Data","0","1 - MOTOR VEHICLE","No","26","0","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"14933262","false","OUTSIDE CITY LIMITS","2016-02-20","0","A - SUSPECTED SERIOUS INJURY","2016","0","N/A","NO DATA","NON INTERSECTION","29.59921412","-95.70870909","55","UA0090","NO DATA","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","38","0","W - WHITE","2 - FEMALE","99 - UNKNOWN IF WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"14943766","false","PINEHURST (ORANGE)","2016-02-23","1","K - FATAL INJURY","2016","1","NOT REPORTED","NO DATA","NON INTERSECTION","30.12151942","-93.7669631","55","IH0010","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","28","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
